@RELATION banking_fraud

@ATTRIBUTE age NUMERIC
@ATTRIBUTE gender {Female,Male}
@ATTRIBUTE occupation {Business,Retired,Salaried,Self_Employed,Student}
@ATTRIBUTE account_type {Current,Savings}
@ATTRIBUTE account_balance NUMERIC
@ATTRIBUTE transaction_type {Cash_Withdrawal,Deposit,Payment,Transfer}
@ATTRIBUTE payment_method {Card,Cash,Net_Banking,UPI,Wallet}
@ATTRIBUTE channel {ATM,Branch,Mobile,Web}
@ATTRIBUTE amount NUMERIC
@ATTRIBUTE transaction_hour NUMERIC
@ATTRIBUTE age_band {Adult,Elderly,Middle_Aged,Senior,Young}
@ATTRIBUTE fraud {0,1}

@DATA
32,Female,Student,Savings,34923.62,Transfer,Net_Banking,Branch,256.19,22,Adult,0
18,Female,Salaried,Savings,24414.59,Transfer,Card,ATM,1201.5,17,Young,0
29,Female,Salaried,Savings,48520.34,Transfer,UPI,Mobile,1945.02,4,Adult,1
24,Male,Salaried,Savings,5945.62,Deposit,Cash,ATM,957.24,4,Young,1
32,Male,Business,Savings,7206.53,Payment,UPI,Web,3428.06,7,Adult,0
38,Male,Self_Employed,Savings,7922.17,Transfer,Card,Web,2447.43,8,Middle_Aged,0
36,Female,Salaried,Savings,30740.08,Payment,Card,Mobile,3356.58,23,Middle_Aged,0
46,Male,Student,Savings,8933.09,Transfer,UPI,ATM,2401.33,13,Middle_Aged,0
42,Female,Student,Savings,34755.86,Payment,Net_Banking,Web,1388.34,12,Middle_Aged,0
50,Female,Salaried,Savings,49138.98,Deposit,Net_Banking,Web,316.13,17,Middle_Aged,0
66,Male,Business,Savings,90490.47,Transfer,UPI,ATM,775.78,3,Elderly,0
49,Male,Business,Current,82844.95,Transfer,Card,Web,656.93,17,Middle_Aged,0
66,Female,Self_Employed,Savings,15423.76,Deposit,UPI,Web,451.02,21,Elderly,0
52,Female,Salaried,Savings,7074.77,Payment,Net_Banking,Mobile,617.2,19,Senior,0
61,Male,Salaried,Savings,16227.24,Cash_Withdrawal,UPI,Mobile,253.55,14,Senior,0
55,Male,Salaried,Savings,58774.81,Transfer,Card,Mobile,2654.32,6,Senior,0
43,Male,Student,Savings,19697.52,Cash_Withdrawal,UPI,Web,380.35,12,Middle_Aged,0
28,Female,Business,Current,26384.8,Payment,UPI,Web,2473.22,1,Adult,0
52,Female,Retired,Savings,17227.66,Deposit,Cash,Branch,4132.93,8,Senior,0
25,Female,Salaried,Savings,95316.88,Transfer,Cash,ATM,509.71,4,Young,0
63,Female,Self_Employed,Savings,11949.34,Cash_Withdrawal,Card,Web,629.86,0,Senior,0
31,Female,Salaried,Savings,28379.22,Transfer,Cash,ATM,1805.41,18,Adult,0
27,Male,Salaried,Savings,65289.78,Payment,Card,Mobile,708.76,19,Adult,0
19,Male,Business,Current,117387.95,Cash_Withdrawal,UPI,Web,492.85,18,Young,0
63,Female,Salaried,Savings,15431.38,Transfer,UPI,Branch,1704.38,21,Senior,0
26,Female,Student,Savings,58025.9,Cash_Withdrawal,Card,ATM,522.89,12,Adult,0
20,Male,Business,Savings,16223.04,Transfer,Cash,Branch,9299.79,5,Young,0
38,Male,Self_Employed,Savings,80961.41,Transfer,Net_Banking,Mobile,1923.14,9,Middle_Aged,0
43,Male,Salaried,Current,107320.36,Transfer,UPI,Mobile,2141.6,10,Middle_Aged,0
25,Male,Salaried,Savings,13204.65,Transfer,Card,ATM,1002.46,22,Young,0
65,Female,Self_Employed,Savings,45377.46,Transfer,UPI,Web,7065.51,15,Senior,0
19,Male,Self_Employed,Savings,65553.98,Deposit,Net_Banking,Mobile,521.84,22,Young,0
23,Female,Business,Current,21260.07,Transfer,Net_Banking,Mobile,2346.46,0,Young,0
45,Male,Salaried,Current,41696.46,Cash_Withdrawal,UPI,Mobile,287.67,18,Middle_Aged,0
70,Male,Self_Employed,Savings,43478.15,Payment,Cash,Web,10868.45,4,Elderly,0
46,Male,Salaried,Savings,134285.06,Payment,Cash,Mobile,2489.66,5,Middle_Aged,0
43,Female,Business,Savings,5559.14,Cash_Withdrawal,UPI,Mobile,428.43,5,Middle_Aged,0
42,Female,Student,Savings,25726.3,Cash_Withdrawal,Card,Branch,1855.14,4,Middle_Aged,0
29,Male,Business,Savings,9895.12,Cash_Withdrawal,Cash,Web,3174.0,5,Adult,0
22,Female,Salaried,Savings,27201.8,Payment,UPI,Mobile,448.53,12,Young,0
51,Female,Salaried,Savings,14381.73,Payment,Card,Mobile,692.07,0,Senior,0
65,Male,Salaried,Savings,21939.99,Deposit,UPI,Web,406.06,0,Senior,0
54,Male,Salaried,Current,13368.84,Transfer,Card,ATM,1770.18,13,Senior,0
32,Female,Business,Savings,30463.79,Deposit,Net_Banking,Web,1315.73,7,Adult,0
61,Female,Self_Employed,Savings,63520.33,Transfer,Card,Mobile,1131.63,8,Senior,0
53,Female,Retired,Savings,19966.52,Payment,UPI,Mobile,490.03,22,Senior,0
32,Male,Salaried,Savings,84499.24,Transfer,UPI,Mobile,891.66,9,Adult,0
60,Male,Business,Savings,62017.1,Payment,Cash,Branch,536.08,5,Senior,0
65,Female,Business,Current,136934.12,Transfer,UPI,Branch,1780.58,8,Senior,0
40,Male,Salaried,Savings,37387.27,Cash_Withdrawal,Card,Branch,382.65,17,Middle_Aged,0
23,Male,Student,Current,25608.63,Transfer,UPI,ATM,493.27,14,Young,0
63,Female,Business,Savings,7568.95,Transfer,Net_Banking,Web,2478.26,3,Senior,1
67,Female,Retired,Savings,14395.2,Payment,Net_Banking,Mobile,706.35,1,Elderly,0
61,Male,Business,Savings,22780.9,Transfer,Net_Banking,Web,6379.93,5,Senior,0
60,Male,Salaried,Savings,25044.12,Transfer,UPI,Mobile,1334.17,16,Senior,0
62,Female,Salaried,Savings,176130.05,Transfer,Cash,Web,178.89,6,Senior,0
38,Male,Salaried,Current,22797.78,Transfer,UPI,Branch,291.69,22,Middle_Aged,0
40,Male,Self_Employed,Current,6537.55,Deposit,Net_Banking,Mobile,607.72,22,Middle_Aged,0
60,Female,Business,Current,45782.46,Payment,UPI,Mobile,2304.67,19,Senior,0
72,Female,Salaried,Savings,43704.16,Deposit,Net_Banking,ATM,2082.13,14,Elderly,0
33,Male,Self_Employed,Current,18636.11,Deposit,Card,Mobile,676.11,23,Adult,0
64,Male,Salaried,Savings,147581.58,Payment,Net_Banking,Mobile,3760.74,20,Senior,0
70,Male,Retired,Savings,5899.97,Cash_Withdrawal,Cash,Web,1523.45,1,Elderly,0
32,Female,Salaried,Savings,73098.69,Cash_Withdrawal,Card,Mobile,797.01,20,Adult,0
42,Male,Salaried,Savings,21314.07,Transfer,Net_Banking,Web,3544.32,11,Middle_Aged,0
53,Male,Salaried,Savings,12577.51,Cash_Withdrawal,UPI,Mobile,489.11,9,Senior,0
28,Female,Salaried,Savings,183563.99,Payment,Wallet,Mobile,1910.5,16,Adult,0
68,Female,Student,Savings,48501.86,Transfer,Net_Banking,Mobile,2115.77,17,Elderly,0
32,Male,Business,Current,21189.25,Transfer,Wallet,ATM,2035.38,15,Adult,0
21,Female,Business,Savings,20847.49,Cash_Withdrawal,UPI,Web,938.63,9,Young,0
38,Female,Business,Savings,33534.67,Deposit,UPI,ATM,2620.05,7,Middle_Aged,0
30,Male,Student,Current,18590.93,Transfer,Cash,Web,6915.93,20,Adult,0
39,Female,Salaried,Current,76091.12,Transfer,Net_Banking,ATM,938.9,21,Middle_Aged,0
36,Female,Student,Savings,28858.17,Payment,UPI,Branch,1173.22,12,Middle_Aged,0
51,Male,Business,Current,60721.41,Deposit,UPI,Web,2765.9,15,Senior,0
31,Female,Student,Current,31772.01,Transfer,UPI,Mobile,840.76,7,Adult,0
21,Male,Self_Employed,Current,53952.97,Deposit,Net_Banking,Mobile,818.11,11,Young,0
65,Male,Business,Current,78937.19,Transfer,Net_Banking,Mobile,343.74,16,Senior,0
70,Female,Salaried,Savings,103233.0,Transfer,UPI,Web,195.56,15,Elderly,0
69,Female,Salaried,Savings,39845.2,Cash_Withdrawal,UPI,Mobile,352.55,8,Elderly,0
63,Female,Salaried,Savings,13450.38,Transfer,Card,Web,2598.61,18,Senior,0
44,Male,Salaried,Savings,23433.79,Cash_Withdrawal,UPI,ATM,392.4,16,Middle_Aged,0
46,Female,Self_Employed,Savings,26346.47,Transfer,Cash,ATM,1783.76,23,Middle_Aged,0
64,Male,Self_Employed,Savings,17007.9,Payment,Card,Mobile,4843.22,7,Senior,0
45,Female,Student,Savings,14881.54,Cash_Withdrawal,Cash,ATM,1285.18,11,Middle_Aged,0
52,Female,Business,Savings,30933.67,Payment,Net_Banking,Web,453.78,8,Senior,0
25,Female,Business,Savings,12250.89,Transfer,Card,ATM,960.74,5,Young,0
33,Male,Business,Current,10488.97,Payment,UPI,Branch,1603.31,9,Adult,0
59,Female,Student,Savings,6935.8,Cash_Withdrawal,Net_Banking,Web,1611.59,8,Senior,0
53,Female,Salaried,Savings,39508.43,Payment,UPI,Mobile,1232.82,3,Senior,1
47,Male,Salaried,Savings,35348.05,Cash_Withdrawal,Net_Banking,Mobile,2062.49,10,Middle_Aged,0
35,Male,Self_Employed,Savings,20749.13,Transfer,UPI,Mobile,2979.76,20,Adult,1
19,Female,Salaried,Current,59598.46,Payment,Net_Banking,Web,678.7,21,Young,0
66,Female,Salaried,Savings,12099.9,Deposit,UPI,Mobile,4468.19,5,Elderly,0
30,Female,Retired,Savings,36486.56,Cash_Withdrawal,UPI,ATM,1524.79,17,Adult,0
21,Male,Business,Savings,28094.54,Payment,Card,Mobile,118.47,3,Young,0
43,Male,Self_Employed,Savings,14875.28,Transfer,Wallet,Mobile,908.82,11,Middle_Aged,0
42,Male,Salaried,Savings,18141.66,Transfer,Wallet,Branch,921.92,8,Middle_Aged,0
47,Male,Salaried,Savings,17058.49,Cash_Withdrawal,UPI,Branch,3229.69,14,Middle_Aged,0
28,Female,Self_Employed,Savings,32932.1,Transfer,UPI,ATM,613.23,22,Adult,0
24,Male,Salaried,Current,43249.59,Cash_Withdrawal,Card,Web,1273.04,8,Young,0
48,Male,Salaried,Savings,19127.55,Payment,UPI,Branch,265.3,5,Middle_Aged,0
61,Male,Salaried,Savings,15219.25,Payment,Net_Banking,ATM,478.08,10,Senior,0
27,Female,Student,Savings,30024.76,Payment,Card,Web,2433.24,6,Adult,0
56,Female,Salaried,Savings,7176.73,Deposit,Net_Banking,Mobile,323.32,13,Senior,0
30,Male,Self_Employed,Savings,27652.9,Payment,Cash,Web,2881.17,15,Adult,0
48,Male,Retired,Savings,93846.94,Transfer,Card,Web,3428.78,14,Middle_Aged,0
24,Female,Retired,Current,15318.7,Payment,Net_Banking,Branch,3794.74,19,Young,0
73,Female,Salaried,Savings,23353.82,Deposit,UPI,Mobile,5142.63,8,Elderly,0
66,Female,Salaried,Current,61062.27,Payment,UPI,Web,2380.78,18,Elderly,0
59,Female,Student,Savings,49204.42,Transfer,Net_Banking,Mobile,1678.17,11,Senior,0
59,Female,Self_Employed,Current,28267.59,Cash_Withdrawal,UPI,Mobile,2037.81,10,Senior,0
73,Female,Salaried,Savings,25672.54,Transfer,UPI,Branch,1177.66,7,Elderly,0
53,Female,Business,Savings,10012.14,Cash_Withdrawal,Net_Banking,Web,754.76,2,Senior,0
37,Female,Business,Savings,39851.78,Deposit,Cash,Mobile,2368.73,18,Middle_Aged,0
21,Male,Salaried,Current,9184.75,Transfer,Card,Web,1718.26,2,Young,1
71,Male,Salaried,Current,5155.67,Transfer,Cash,ATM,2644.69,2,Elderly,0
24,Male,Retired,Savings,60263.53,Transfer,UPI,Mobile,890.16,5,Young,0
71,Male,Retired,Savings,36665.41,Transfer,Wallet,Web,972.07,10,Elderly,0
18,Male,Salaried,Savings,54382.0,Cash_Withdrawal,UPI,Mobile,1354.91,19,Young,0
61,Male,Salaried,Savings,14924.99,Payment,Cash,Mobile,966.18,13,Senior,1
73,Female,Retired,Savings,39069.26,Payment,Net_Banking,Web,18803.97,1,Elderly,1
62,Female,Student,Current,18934.59,Deposit,Card,Mobile,7588.98,11,Senior,0
59,Male,Salaried,Savings,20706.56,Cash_Withdrawal,Net_Banking,ATM,1101.35,15,Senior,0
64,Male,Student,Savings,58630.09,Transfer,Net_Banking,Mobile,962.1,2,Senior,0
30,Female,Salaried,Savings,23864.97,Payment,Cash,Branch,1713.05,20,Adult,0
72,Female,Student,Savings,15411.84,Transfer,UPI,Branch,713.77,15,Elderly,0
39,Female,Salaried,Savings,9023.48,Transfer,Card,Mobile,701.85,9,Middle_Aged,0
71,Male,Salaried,Savings,35902.12,Cash_Withdrawal,Net_Banking,ATM,1144.71,19,Elderly,0
38,Female,Salaried,Savings,62791.87,Payment,Card,Web,756.44,4,Middle_Aged,0
39,Male,Retired,Current,14378.61,Transfer,Cash,Web,1317.86,12,Middle_Aged,0
45,Male,Self_Employed,Savings,46685.23,Deposit,Card,Mobile,1587.78,11,Middle_Aged,0
26,Female,Self_Employed,Savings,12654.61,Cash_Withdrawal,UPI,Mobile,45.5,0,Adult,1
43,Female,Business,Savings,48993.45,Transfer,UPI,Branch,159.75,19,Middle_Aged,0
26,Male,Student,Current,27621.0,Transfer,Wallet,Mobile,469.79,10,Adult,0
32,Female,Salaried,Current,33331.86,Transfer,Cash,Mobile,1450.51,18,Adult,0
27,Female,Self_Employed,Savings,15399.21,Payment,UPI,Web,507.4,14,Adult,0
41,Male,Salaried,Savings,35812.09,Cash_Withdrawal,Net_Banking,ATM,11049.06,17,Middle_Aged,0
74,Female,Student,Current,16678.07,Payment,Card,ATM,2682.83,15,Elderly,0
59,Male,Business,Savings,19323.19,Transfer,Net_Banking,Branch,7771.98,6,Senior,0
25,Male,Salaried,Savings,7989.62,Transfer,UPI,Mobile,2697.75,9,Young,1
41,Female,Salaried,Current,14505.43,Payment,Net_Banking,Mobile,225.02,15,Middle_Aged,0
33,Male,Retired,Current,17669.65,Payment,Card,Mobile,341.87,16,Adult,0
66,Male,Self_Employed,Savings,34552.93,Deposit,Cash,Branch,657.6,6,Elderly,0
43,Female,Salaried,Savings,43326.71,Payment,UPI,Web,331.63,10,Middle_Aged,0
44,Female,Retired,Savings,16541.95,Transfer,UPI,ATM,3233.21,16,Middle_Aged,0
54,Female,Business,Savings,23586.84,Payment,UPI,Web,935.88,4,Senior,0
21,Male,Business,Current,103684.53,Payment,Net_Banking,Mobile,1346.26,0,Young,0
67,Male,Student,Current,29878.27,Transfer,UPI,Mobile,4344.05,2,Elderly,1
41,Female,Salaried,Current,17509.28,Transfer,Cash,Web,7530.53,15,Middle_Aged,0
36,Male,Business,Savings,7018.33,Payment,UPI,ATM,835.99,23,Middle_Aged,0
53,Female,Self_Employed,Savings,13586.91,Transfer,UPI,Branch,280.18,14,Senior,0
56,Female,Business,Savings,13170.1,Cash_Withdrawal,UPI,Web,334.2,3,Senior,0
27,Male,Salaried,Savings,130914.4,Payment,Net_Banking,Mobile,3461.32,11,Adult,0
42,Female,Student,Current,13646.44,Cash_Withdrawal,Net_Banking,Web,1430.25,0,Middle_Aged,0
35,Male,Self_Employed,Savings,28024.5,Payment,Wallet,Mobile,450.32,16,Adult,0
36,Male,Salaried,Savings,36192.46,Payment,Net_Banking,Web,2225.98,23,Middle_Aged,0
53,Female,Salaried,Savings,65200.34,Deposit,UPI,ATM,373.82,14,Senior,0
27,Male,Student,Current,27076.44,Cash_Withdrawal,Net_Banking,Mobile,186.35,23,Adult,0
50,Female,Student,Current,17885.55,Deposit,Card,Web,147.27,19,Middle_Aged,0
72,Male,Business,Current,16962.68,Transfer,Net_Banking,Web,258.28,19,Elderly,0
67,Male,Business,Savings,35778.56,Payment,UPI,Mobile,3488.81,9,Elderly,0
22,Male,Salaried,Savings,15561.08,Transfer,Net_Banking,Mobile,895.55,10,Young,0
64,Female,Salaried,Savings,11121.72,Cash_Withdrawal,UPI,Mobile,1060.19,17,Senior,0
66,Male,Self_Employed,Savings,17882.83,Transfer,UPI,Mobile,1322.09,1,Elderly,1
52,Female,Salaried,Savings,9324.61,Payment,UPI,Mobile,399.22,5,Senior,0
61,Male,Salaried,Savings,118242.55,Transfer,UPI,Web,678.8,15,Senior,0
51,Male,Retired,Savings,43357.81,Payment,Card,Mobile,747.39,23,Senior,0
50,Female,Salaried,Savings,98388.09,Deposit,Net_Banking,Branch,432.26,6,Middle_Aged,0
72,Female,Retired,Savings,39669.93,Payment,Net_Banking,Mobile,674.63,22,Elderly,0
38,Female,Salaried,Savings,91096.48,Deposit,UPI,Branch,971.02,18,Middle_Aged,0
34,Female,Salaried,Savings,36097.24,Deposit,UPI,Mobile,855.88,11,Adult,0
39,Female,Salaried,Savings,48095.56,Payment,Card,Web,1691.19,17,Middle_Aged,0
65,Male,Retired,Savings,4880.61,Transfer,Net_Banking,ATM,674.77,9,Senior,0
54,Male,Salaried,Savings,12945.92,Deposit,UPI,Web,5140.19,6,Senior,0
32,Female,Salaried,Current,27709.82,Payment,Card,Mobile,390.43,3,Adult,0
52,Male,Retired,Current,28252.87,Payment,UPI,Mobile,645.3,16,Senior,0
45,Male,Salaried,Savings,25308.49,Deposit,Card,ATM,1626.21,16,Middle_Aged,0
24,Male,Salaried,Savings,38653.64,Transfer,UPI,ATM,2033.69,3,Young,1
49,Female,Salaried,Savings,39949.14,Payment,UPI,Web,328.27,20,Middle_Aged,0
28,Male,Business,Savings,53749.66,Payment,UPI,Mobile,989.57,4,Adult,1
27,Male,Student,Current,45944.75,Deposit,UPI,Web,2439.46,0,Adult,0
26,Male,Student,Savings,70493.09,Transfer,UPI,Mobile,220.83,18,Adult,0
31,Female,Business,Savings,70953.99,Transfer,Cash,Mobile,1004.44,21,Adult,0
30,Male,Salaried,Savings,30937.72,Payment,UPI,Web,247.91,22,Adult,0
74,Male,Retired,Savings,142246.82,Cash_Withdrawal,UPI,Web,486.42,10,Elderly,0
42,Female,Self_Employed,Savings,79814.82,Payment,UPI,Mobile,1194.6,0,Middle_Aged,1
19,Female,Business,Savings,14107.18,Cash_Withdrawal,Net_Banking,Web,882.42,7,Young,0
52,Male,Self_Employed,Savings,36830.54,Payment,Cash,Web,350.51,3,Senior,0
24,Male,Business,Savings,6160.45,Payment,Cash,Branch,3719.72,21,Young,0
38,Female,Salaried,Current,7049.0,Cash_Withdrawal,Card,ATM,785.52,14,Middle_Aged,0
35,Female,Self_Employed,Current,18041.04,Deposit,UPI,Web,1900.53,16,Adult,0
20,Female,Salaried,Savings,13354.97,Transfer,UPI,Mobile,4923.44,17,Young,1
59,Female,Salaried,Savings,18130.04,Payment,Card,Web,557.57,2,Senior,0
71,Female,Self_Employed,Savings,34989.21,Deposit,Card,Mobile,2029.63,17,Elderly,0
56,Female,Salaried,Savings,71699.01,Transfer,Net_Banking,Web,1660.98,6,Senior,0
58,Female,Self_Employed,Savings,68692.93,Payment,Net_Banking,Web,273.27,16,Senior,0
66,Male,Salaried,Savings,37442.25,Payment,Card,Mobile,3667.39,17,Elderly,0
28,Female,Business,Current,11274.56,Payment,Card,Mobile,1213.11,19,Adult,0
56,Female,Student,Savings,17224.52,Transfer,UPI,Web,643.66,7,Senior,0
41,Male,Business,Savings,44790.29,Payment,UPI,Mobile,217.1,10,Middle_Aged,0
63,Female,Self_Employed,Savings,13892.53,Deposit,Net_Banking,ATM,306.65,2,Senior,0
36,Female,Business,Savings,9764.09,Cash_Withdrawal,UPI,ATM,983.86,6,Middle_Aged,0
21,Male,Salaried,Savings,39888.91,Deposit,Wallet,Web,287.76,14,Young,0
43,Female,Student,Current,25882.18,Transfer,Card,Web,2064.71,9,Middle_Aged,0
55,Male,Student,Current,22726.0,Payment,Card,Web,750.68,11,Senior,0
59,Male,Business,Savings,65371.49,Cash_Withdrawal,UPI,Mobile,230.12,11,Senior,0
49,Male,Retired,Savings,64282.74,Payment,Cash,Mobile,565.13,18,Middle_Aged,0
56,Male,Salaried,Current,111847.81,Payment,Card,Mobile,378.84,18,Senior,0
62,Female,Business,Savings,15976.44,Transfer,Card,Branch,322.42,14,Senior,0
63,Male,Self_Employed,Current,37940.97,Payment,UPI,Mobile,119.68,20,Senior,0
53,Male,Salaried,Savings,27315.42,Cash_Withdrawal,UPI,Mobile,1211.37,20,Senior,0
57,Female,Business,Savings,35265.23,Cash_Withdrawal,Card,Web,422.49,4,Senior,0
54,Male,Self_Employed,Savings,10856.24,Payment,UPI,Branch,7162.54,12,Senior,0
50,Male,Salaried,Savings,8760.61,Transfer,Cash,ATM,2958.91,8,Middle_Aged,0
53,Male,Salaried,Current,26051.41,Deposit,Cash,Mobile,5605.35,21,Senior,0
20,Male,Student,Savings,13711.5,Payment,UPI,Mobile,2242.97,22,Young,0
26,Female,Retired,Savings,56986.3,Payment,Cash,Web,611.17,9,Adult,0
25,Male,Self_Employed,Savings,8098.69,Transfer,UPI,ATM,1516.38,7,Young,0
50,Female,Self_Employed,Current,8651.08,Deposit,Cash,Web,810.17,8,Middle_Aged,0
23,Female,Student,Savings,19277.04,Transfer,UPI,Mobile,1541.68,5,Young,0
58,Male,Salaried,Current,7859.99,Payment,UPI,Web,2673.85,23,Senior,0
56,Male,Student,Savings,102826.92,Cash_Withdrawal,UPI,Mobile,1993.14,17,Senior,0
21,Male,Student,Savings,23240.83,Cash_Withdrawal,Net_Banking,ATM,1105.82,9,Young,0
30,Male,Business,Savings,16609.99,Transfer,UPI,Web,1171.25,23,Adult,0
66,Female,Retired,Savings,39119.3,Transfer,UPI,Web,1365.94,14,Elderly,0
19,Female,Self_Employed,Savings,54561.23,Deposit,Card,Web,3313.77,12,Young,0
22,Female,Business,Savings,31747.43,Deposit,UPI,Web,672.05,10,Young,0
61,Male,Student,Savings,25476.88,Cash_Withdrawal,Net_Banking,ATM,846.65,1,Senior,0
44,Female,Salaried,Savings,12249.27,Cash_Withdrawal,Card,Mobile,660.19,7,Middle_Aged,0
49,Male,Salaried,Savings,44566.04,Deposit,Net_Banking,Mobile,1258.03,17,Middle_Aged,0
38,Male,Self_Employed,Savings,83563.53,Transfer,UPI,Branch,2072.87,2,Middle_Aged,0
25,Male,Self_Employed,Savings,22566.55,Transfer,UPI,Mobile,1479.79,22,Young,0
55,Male,Salaried,Savings,13642.86,Transfer,Cash,ATM,1035.17,2,Senior,0
25,Male,Salaried,Current,31107.26,Transfer,Cash,Mobile,3205.98,20,Young,0
67,Female,Student,Savings,26960.28,Deposit,UPI,Branch,495.61,6,Elderly,0
20,Female,Salaried,Savings,10167.16,Transfer,Card,Web,244.74,17,Young,0
71,Male,Salaried,Savings,17995.0,Cash_Withdrawal,Net_Banking,Branch,1512.55,20,Elderly,0
61,Female,Student,Savings,112509.01,Cash_Withdrawal,UPI,Mobile,1053.36,20,Senior,0
20,Male,Salaried,Savings,9154.09,Deposit,Cash,Web,927.85,8,Young,0
39,Male,Self_Employed,Savings,15483.09,Payment,UPI,Mobile,293.11,17,Middle_Aged,0
23,Male,Business,Savings,12594.67,Deposit,Net_Banking,ATM,1337.56,0,Young,0
19,Female,Student,Savings,13517.77,Payment,Card,ATM,6601.64,3,Young,0
40,Male,Salaried,Current,18837.76,Transfer,UPI,Mobile,289.59,3,Middle_Aged,1
61,Male,Salaried,Current,38511.25,Transfer,Card,Web,937.2,16,Senior,0
19,Female,Salaried,Savings,76638.13,Payment,Wallet,Branch,1182.63,22,Young,0
55,Female,Salaried,Savings,31655.19,Cash_Withdrawal,Cash,ATM,703.5,1,Senior,0
34,Female,Salaried,Current,15560.56,Cash_Withdrawal,UPI,Branch,1292.59,14,Adult,0
52,Male,Business,Current,92219.98,Payment,Card,Mobile,701.32,12,Senior,0
51,Male,Self_Employed,Savings,5141.75,Transfer,Card,Mobile,1278.69,8,Senior,0
40,Female,Salaried,Savings,46109.88,Cash_Withdrawal,UPI,Mobile,849.89,6,Middle_Aged,0
47,Male,Self_Employed,Current,11832.36,Cash_Withdrawal,UPI,Mobile,640.45,11,Middle_Aged,0
69,Female,Salaried,Savings,25829.21,Payment,Card,Mobile,1015.28,11,Elderly,0
25,Female,Student,Savings,42212.85,Payment,Card,Web,1774.48,13,Young,0
39,Male,Salaried,Savings,7447.99,Transfer,UPI,Web,231.03,22,Middle_Aged,0
61,Male,Business,Current,30131.4,Cash_Withdrawal,Net_Banking,Web,2194.92,14,Senior,0
53,Female,Retired,Current,32041.32,Payment,Card,Mobile,530.73,0,Senior,0
22,Female,Business,Savings,86670.61,Deposit,UPI,Web,2035.35,8,Young,0
30,Female,Self_Employed,Savings,236125.67,Transfer,UPI,Web,561.28,15,Adult,0
46,Female,Self_Employed,Savings,7766.88,Payment,Cash,Branch,2237.98,8,Middle_Aged,0
48,Male,Business,Current,83593.66,Deposit,Cash,Mobile,1044.24,15,Middle_Aged,0
64,Female,Salaried,Savings,26100.14,Transfer,Cash,Branch,432.93,1,Senior,0
74,Female,Salaried,Current,14088.91,Payment,UPI,Web,707.13,9,Elderly,0
72,Female,Retired,Savings,36143.14,Payment,Card,Web,3617.97,17,Elderly,0
33,Male,Self_Employed,Current,9491.64,Transfer,Net_Banking,ATM,1154.97,12,Adult,0
59,Male,Student,Savings,9955.79,Deposit,Card,Mobile,693.65,1,Senior,0
47,Female,Self_Employed,Savings,6713.48,Deposit,UPI,Mobile,3430.76,12,Middle_Aged,0
74,Male,Salaried,Savings,41642.28,Deposit,Net_Banking,ATM,2579.02,23,Elderly,0
72,Male,Salaried,Savings,34947.75,Transfer,UPI,Mobile,473.32,2,Elderly,1
33,Male,Salaried,Current,14023.55,Transfer,UPI,Branch,893.83,14,Adult,0
29,Female,Business,Savings,91024.27,Cash_Withdrawal,UPI,Mobile,188.2,2,Adult,1
34,Female,Self_Employed,Savings,15829.58,Cash_Withdrawal,UPI,ATM,2622.68,22,Adult,0
33,Male,Salaried,Savings,75086.17,Deposit,Card,Mobile,1101.1,9,Adult,0
29,Female,Student,Current,29663.27,Transfer,UPI,ATM,2143.42,5,Adult,0
25,Female,Salaried,Savings,15660.63,Transfer,Net_Banking,Mobile,158.84,22,Young,0
37,Male,Business,Savings,24538.9,Transfer,Card,Mobile,828.11,21,Middle_Aged,0
20,Male,Salaried,Current,9867.54,Payment,Card,Mobile,1296.72,13,Young,0
33,Female,Salaried,Savings,31996.66,Payment,Card,Web,131.86,8,Adult,0
47,Male,Salaried,Savings,27568.8,Transfer,Cash,ATM,2114.03,17,Middle_Aged,0
62,Female,Salaried,Savings,41025.86,Cash_Withdrawal,Card,Branch,793.57,7,Senior,0
40,Female,Salaried,Savings,54356.63,Transfer,Net_Banking,Branch,189.67,5,Middle_Aged,0
45,Male,Business,Current,29510.24,Transfer,Net_Banking,ATM,655.56,14,Middle_Aged,0
68,Female,Student,Current,8258.04,Cash_Withdrawal,Cash,Web,1731.39,13,Elderly,0
57,Female,Business,Savings,56720.48,Payment,Card,Mobile,440.05,14,Senior,0
71,Male,Salaried,Savings,27220.65,Deposit,Net_Banking,Mobile,1047.67,19,Elderly,0
22,Male,Salaried,Savings,5912.06,Transfer,Card,Mobile,711.14,5,Young,0
37,Male,Salaried,Savings,34464.73,Transfer,UPI,Mobile,149.29,21,Middle_Aged,0
57,Female,Business,Savings,36610.82,Cash_Withdrawal,UPI,Branch,2046.4,11,Senior,0
73,Male,Retired,Current,20195.52,Cash_Withdrawal,Net_Banking,Mobile,2459.56,9,Elderly,0
